"Adresse","Type de contenu","Code HTTP","Statut","Indexabilité","Statut d'indexabilité","Liens entrants","Temps de réponse","URL de redirection","Type de redirection"
"https://www.oppy.ai/","text/html; charset=UTF-8","200","OK","Non indexable","Canonisé","85","0,534","",""
"https://www.oppy.ai/wp-content/plugins/kadence-blocks/includes/assets/js/kt-tabs.min.js?ver=3.5.11","application/javascript","200","OK","Indexable","","0","0,018","",""
"https://www.oppy.ai/wp-content/themes/kadence/assets/css/header.min.css?ver=1.2.26","text/css","200","OK","Indexable","","0","0,040","",""
"https://www.oppy.ai/wp-content/plugins/kadence-blocks/includes/assets/js/popper.min.js?ver=3.5.11","application/javascript","200","OK","Indexable","","0","0,069","",""
"https://fonts.googleapis.com/css?family=Inter:regular,700,600&display=swap","text/css; charset=utf-8","200","OK","Indexable","","0","0,012","",""
"https://www.oppy.ai/wp-content/plugins/ultimate-addons-for-gutenberg/assets/js/uagb-button-child.min.js?ver=2.19.10","application/javascript","200","OK","Indexable","","0","0,059","",""
"https://www.oppy.ai/wp-content/plugins/ultimate-addons-for-gutenberg/assets/js/slick.min.js?ver=2.19.10","application/javascript","200","OK","Indexable","","0","0,037","",""
"https://www.googletagmanager.com/gtag/js?id=G-2VK9KPVHXT","application/javascript; charset=UTF-8","200","OK","Indexable","","0","0,050","",""
"https://www.oppy.ai/wp-content/plugins/contact-form-7/includes/css/styles.css?ver=6.1","text/css","200","OK","Indexable","","0","0,035","",""
"https://www.oppy.ai/wp-content/plugins/kadence-blocks/includes/assets/js/kb-tippy.min.js?ver=3.5.11","application/javascript","200","OK","Indexable","","0","0,044","",""
"https://www.oppy.ai/wp-content/themes/kadence/assets/css/footer.min.css?ver=1.2.26","text/css","200","OK","Indexable","","0","0,034","",""
"https://www.oppy.ai/wp-content/themes/kadence-child/style.css?ver=bab062fd42cb01a60133b38393d88267","text/css","200","OK","Indexable","","0","0,033","",""
"https://oppycx.com/wp-content/uploads/2025/01/totalenergies-logo.png","image/png","200","OK","Indexable","","0","0,019","",""
"https://oppycx.com/wp-content/uploads/2024/09/groupe-de-masques-2-3@1x.png","image/png","200","OK","Indexable","","0","0,029","",""
"https://oppycx.com/wp-content/uploads/2025/01/oney-logo.png","image/png","200","OK","Indexable","","0","0,033","",""
"https://oppycx.com/wp-content/uploads/2024/12/image-10-1024x576.png","image/png","200","OK","Indexable","","0","0,035","",""
"https://oppycx.com/wp-content/uploads/2024/12/equipe-experts-e1735656820870.png","image/png","200","OK","Indexable","","0","0,027","",""
"https://www.oppy.ai/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.4.1","application/javascript","200","OK","Indexable","","0","0,034","",""
"https://oppycx.com/wp-content/uploads/2025/01/AXA.jpg","image/jpeg","200","OK","Indexable","","0","0,031","",""
"https://www.googletagmanager.com/gtag/js?id=AW-1072293607","application/javascript; charset=UTF-8","200","OK","Indexable","","0","0,047","",""
"https://oppycx.com/wp-content/uploads/2024/09/logo-2019-de-la-banque-postale-1@1x.png","image/png","200","OK","Indexable","","0","0,031","",""
"https://www.oppy.ai/wp-content/themes/kadence/style.css?ver=bab062fd42cb01a60133b38393d88267","text/css","200","OK","Indexable","","0","0,032","",""
"https://www.oppy.ai/wp-content/plugins/contact-form-7/includes/js/index.js?ver=6.1","application/javascript","200","OK","Indexable","","0","0,029","",""
"https://www.oppy.ai/wp-content/plugins/wp-statistics/assets/js/tracker.js?ver=14.15.1","application/javascript","200","OK","Indexable","","0","0,028","",""
"https://www.oppy.ai/wp-content/themes/kadence/assets/js/navigation.min.js?ver=1.2.26","application/javascript","200","OK","Indexable","","0","0,026","",""
"https://www.oppy.ai/marketing/","text/html; charset=UTF-8","301","Moved Permanently","Non indexable","Redirigé","1","0,511","https://www.oppy.ai/marketing-conversationnel/","Redirection HTTP"
"https://www.oppy.ai/agent-ia-vocal","text/html; charset=UTF-8","301","Moved Permanently","Non indexable","Redirigé","240","0,539","https://www.oppy.ai/agent-ia-vocal/","Redirection HTTP"
"https://www.oppy.ai/sms-email","text/html; charset=UTF-8","301","Moved Permanently","Non indexable","Redirigé","240","0,568","https://www.oppy.ai/sms-email/","Redirection HTTP"
"https://www.oppy.ai/wp-content/themes/kadence-child/css/audio-bar.css?ver=1.0.0","text/css","200","OK","Indexable","","0","0,010","",""
"https://www.oppy.ai/relation-clients","text/html; charset=UTF-8","301","Moved Permanently","Non indexable","Redirigé","240","0,563","https://www.oppy.ai/relation-clients/","Redirection HTTP"
"https://oppycx.com/wp-content/uploads/2025/01/verisure-logo-png_seeklogo-536375.png","image/png","200","OK","Indexable","","0","0,036","",""
"https://www.oppy.ai/allmysms","text/html; charset=UTF-8","301","Moved Permanently","Non indexable","Redirigé","161","0,419","https://www.oppy.ai/allmysms/","Redirection HTTP"
"https://www.oppy.ai/wp-content/plugins/contact-form-7/modules/recaptcha/index.js?ver=6.1","application/javascript","200","OK","Indexable","","0","0,010","",""
"https://www.oppy.ai/wp-content/uploads/elementor/css/post-369.css?ver=1773673874","text/css","200","OK","Indexable","","0","0,008","",""
"https://www.oppy.ai/wp-content/themes/kadence-child/css/block-call-to-action.css?ver=1.0.0","text/css","200","OK","Indexable","","0","0,012","",""
"https://www.oppy.ai/wp-content/plugins/ultimate-addons-for-gutenberg/assets/css/spectra-block-positioning.min.css?ver=2.19.10","text/css","200","OK","Indexable","","0","0,031","",""
"https://www.oppy.ai/wp-content/plugins/kadence-blocks/dist/style-blocks-rowlayout.css?ver=3.5.11","text/css","200","OK","Indexable","","0","0,037","",""
"https://www.oppy.ai/wp-content/uploads/uag-plugin/assets/0/uag-js-8.js?ver=1774194342","application/javascript","200","OK","Indexable","","0","0,028","",""
"https://www.oppy.ai/wp-content/themes/kadence/assets/css/content.min.css?ver=1.2.26","text/css","200","OK","Indexable","","0","0,051","",""
"https://oppycx.com/wp-content/uploads/2024/12/image-29-e1733923661273-744x1024.png","image/png","200","OK","Indexable","","0","0,036","",""
"https://www.oppy.ai/wp-content/plugins/kadence-blocks/dist/style-blocks-advancedbtn.css?ver=3.5.11","text/css","200","OK","Indexable","","0","0,032","",""
"https://oppycx.com/wp-content/uploads/2024/09/canal-logo-1@1x.png","image/png","200","OK","Indexable","","0","0,026","",""
"https://www.oppy.ai/contact/","text/html; charset=UTF-8","301","Moved Permanently","Non indexable","Redirigé","8","0,240","https://www.oppy.ai/contactez-nous/","Redirection HTTP"
